Time (s),X,Y,Lateral Error (m),Error (%)
0.7522308826446533,-0.9622726747217382,-1.0660725263561326,0.2364937492966084,39.41562488276807
0.7559585571289062,-0.9612522348397932,-1.066962761163805,0.23647251513043024,39.41208585507171
0.7589747905731201,-0.9603405005500358,-1.0676096934004313,0.2363432101563712,39.39053502606187
0.7619717121124268,-0.9594859210426842,-1.0682594080370658,0.236254216922685,39.3757028204475
0.7654833793640137,-0.9583523570070469,-1.0690083706588305,0.2360523022290147,39.34205037150245
0.7729816436767578,-0.9560205878277076,-1.0703934758318072,0.23552137784619245,39.25356297436541
0.7767870426177979,-0.954976212763876,-1.0712317921903058,0.23544554499039763,39.24092416506627
0.7820525169372559,-0.9534121094804309,-1.0721847044174295,0.23510710740265842,39.18451790044307
0.7850525379180908,-0.9525031358020736,-1.072799190269063,0.23495553727506552,39.159256212510925
0.7935869693756104,-0.9500473662832506,-1.0743418818640433,0.234458750003975,39.07645833399583
0.802670955657959,-0.9474498242140822,-1.0759725819109953,0.23393250140598773,38.988750234331285
0.8068702220916748,-0.9461113356497048,-1.0767641383695108,0.23362511882752052,38.937519804586756
0.8117427825927734,-0.9447872898650865,-1.0777816095184711,0.23349528768823438,38.9158812813724
0.8186988830566406,-0.9428407220307737,-1.0790961059239186,0.233169640774759,38.86160679579317
0.8222613334655762,-0.9418111395400222,-1.079739839068246,0.2329591025736211,38.82651709560352
0.8285460472106934,-0.9398930220601973,-1.0809302083331667,0.23256024822091148,38.76004137015192
0.83205246925354,-0.9387917727640717,-1.0816531485454717,0.23236061788954668,38.72676964825778
0.8350765705108643,-0.9377834258596685,-1.0822537669465877,0.23213224857085918,38.6887080951432
0.8402628898620605,-0.9360720763709556,-1.083307372562454,0.2317701138113098,38.628352301884966
0.8479020595550537,-0.9336817742177898,-1.0847090481820567,0.23121233746588668,38.535389577647784
0.8549008369445801,-0.9313931348771199,-1.086012708034301,0.23064974690950554,38.44162448491759
0.8623652458190918,-0.9292406001488108,-1.0874268694895854,0.23026034680942786,38.376724468237974
0.8672661781311035,-0.9278388833711547,-1.0883215319765054,0.2299872790097547,38.33121316829246
0.8704392910003662,-0.9269022160053502,-1.088849686058524,0.22975302118042412,38.29217019673736
0.8724396228790283,-0.9262351542802925,-1.0892097437699169,0.2295742447889523,38.26237413149205
0.8761837482452393,-0.9250464950357581,-1.0898609633779395,0.2292628269898544,38.210471164975736
0.879582405090332,-0.9240558900989163,-1.0905245258758658,0.22909310594451823,38.18218432408637
0.8870534896850586,-0.9218652773211021,-1.091610532242044,0.22843435989966274,38.07239331661046
0.8906064033508301,-0.9207963997587275,-1.0921790228818486,0.22814655683380558,38.0244261389676
0.8968284130096436,-0.9009269956110191,-1.0821680865242636,0.20745524428888537,34.57587404814756
0.901653528213501,-0.8987024684571212,-1.0818206860734836,0.2057162077084809,34.28603461808015
0.9049623012542725,-0.8976324546930909,-1.0821004234359772,0.20521338098363898,34.20223016393983
0.9119458198547363,-0.8954112044087235,-1.0829912508522734,0.20440112945017,34.06685490836166
0.9168946743011475,-0.8938192335019791,-1.0835914510497522,0.20379042197079444,33.96507032846574
0.9201135635375977,-0.8927876873785738,-1.0839662141658724,0.20338413901642372,33.89735650273729
0.9250936508178711,-0.8912589336779242,-1.0844492264468808,0.2027336681220812,33.78894468701354
0.9291300773620605,-0.8900549055069068,-1.0847861486974355,0.2022055851706876,33.700930861781266
0.9332399368286133,-0.8887589121144597,-1.0852812355207813,0.20173769042015094,33.62294840335849
0.9379515647888184,-0.88730077413171,-1.085915149094315,0.20126961780354635,33.54493630059106
0.9416782855987549,-0.886123097002614,-1.0863892803438588,0.20086284101596047,33.477140169326745
0.9471209049224854,-0.8843722664369078,-1.0869963666815516,0.20018385962167048,33.36397660361175
0.9513440132141113,-0.8830696943220695,-1.0875606268373676,0.19976418958277842,33.29403159712974
0.9589381217956543,-0.880638780082326,-1.0884712576167186,0.19887288074641768,33.14548012440295
0.9675357341766357,-0.8779777391199232,-1.0895582306053961,0.1979656141015943,32.994269016932385
0.9778411388397217,-0.8747786886609265,-1.0908514069849962,0.19692083090445484,32.820138484075805
0.9835970401763916,-0.8730402803251417,-1.0915515689481319,0.1963492212606891,32.72487021011485
0.9940037727355957,-0.8698149182548852,-1.0927350738682993,0.195199779318139,32.53329655302316
1.016981840133667,-0.8618961875533135,-1.095451261861322,0.19223193259545351,32.03865543257559
1.0265121459960938,-0.8587127261599583,-1.0965555499170874,0.1911509114637092,31.858485243951534
1.0312974452972412,-0.8571406182007928,-1.0971052224339342,0.19059490558191597,31.765817596985997
1.033296823501587,-0.8564769502798817,-1.0973361646928579,0.19035932696984786,31.726554494974646
1.0379202365875244,-0.8550007533466053,-1.0978465949705076,0.18983279189025531,31.63879864837589
1.0484378337860107,-0.8514347355353218,-1.0990138851020934,0.18850959578562818,31.418265964271363
1.0553948879241943,-0.8490769308731121,-1.0998375441069648,0.18772180040245987,31.28696673374331
1.0619237422943115,-0.846822401591781,-1.100534597740389,0.18688873059684125,31.148121766140207
1.0671789646148682,-0.8450727493712629,-1.101097650918629,0.18625966523544346,31.043277539240577
1.0794029235839844,-0.8408586910500753,-1.1024165387263245,0.18471515534851954,30.78585922475326
1.0883235931396484,-0.8379560471272727,-1.1035927472459435,0.18386271619875047,30.64378603312508
1.1017205715179443,-0.8333482319310332,-1.1049176558767637,0.18216920510737872,30.361534184563123
1.1053831577301025,-0.8320529477883983,-1.1052607383395279,0.18166517309509925,30.27752884918321
1.1122169494628906,-0.8297408019070389,-1.10607741899068,0.18092872933279935,30.154788222133227
1.1205799579620361,-0.826947720849901,-1.1069848298878076,0.17997583929364197,29.995973215607
1.1299140453338623,-0.8237629211931683,-1.107847648829342,0.17878383060778624,29.79730510129771
1.1371874809265137,-0.8213010342612932,-1.108592946213283,0.17793932357812142,29.656553929686908
1.1482796669006348,-0.8174040902696835,-1.1095980534900394,0.1764612831229638,29.4102138538273
1.1726644039154053,-0.8096488620339338,-1.1124004425563674,0.1741687361744033,29.02812269573388
1.1873624324798584,-0.7965929474139845,-1.1047234299272755,0.16043397355756375,26.738995592927296
1.1895465850830078,-0.7955117268992278,-1.104280456111125,0.1594499799197721,26.57499665329535
1.193054437637329,-0.7942143836325342,-1.104536785859362,0.15891397154754247,26.485661924590413
1.1979305744171143,-0.7926240638012725,-1.1049019806858082,0.15829863174064562,26.383105290107604
1.2005441188812256,-0.7917342864253021,-1.1050105749985764,0.1578917518088317,26.315291968138617
1.2049486637115479,-0.7902267222643736,-1.1052885149366063,0.15727507870999483,26.21251311833247
1.216249942779541,-0.7861093661324261,-1.105817172115512,0.15540020024439843,25.900033374066407
1.223144769668579,-0.7836540758451961,-1.106396600776036,0.15450074196867664,25.750123661446107
1.2314705848693848,-0.7805712969348334,-1.1068242899049354,0.15312333698245606,25.52055616374268
1.2386159896850586,-0.7779573363978255,-1.107321190406772,0.15206648526423974,25.344414210706624
1.249157428741455,-0.7743419937247805,-1.1077271425956061,0.15044302480525043,25.073837467541736
1.2579560279846191,-0.7714008769057303,-1.1081822838903297,0.14921130893717813,24.86855148952969
1.2657036781311035,-0.7687723013054821,-1.1085403824449005,0.14806977274996816,24.67829545832803
1.2723820209503174,-0.766394049652247,-1.1089538020381728,0.1471117351738038,24.518622528967303
1.2848923206329346,-0.7618813419174351,-1.1099899958822887,0.14556386661004278,24.26064443500713
1.2943499088287354,-0.7584206795379587,-1.1108360385274432,0.14442841964276845,24.071403273794743
1.3047738075256348,-0.7545892005362365,-1.1116192426182219,0.1430415981052897,23.84026635088162
1.3170571327209473,-0.7504875513108897,-1.1123447848061334,0.1414615914403373,23.576931906722884
1.327789306640625,-0.7470165048361401,-1.112829724171279,0.14010358672135365,23.350597786892273
1.3351678848266602,-0.7446339430989426,-1.1134061713504586,0.1393542153920815,23.22570256534692
1.3664453029632568,-0.7340038325202649,-1.1149380501393036,0.13512310517373147,22.520517528955246
1.369692087173462,-0.7328215755185528,-1.1149979551005063,0.13466306096188688,22.443843493647815
1.3726897239685059,-0.731787497502889,-1.1151167669459536,0.13424093253803562,22.37348875633927
1.3752059936523438,-0.7309259419586884,-1.1152619576970708,0.1339290472149073,22.32150786915122
1.3802571296691895,-0.7291947564709675,-1.1155580625276487,0.1333061133509711,22.21768555849518
1.3914194107055664,-0.7251594497171275,-1.1161480433446507,0.13176771127612485,21.961285212687475
1.3986968994140625,-0.7226241069904351,-1.1163795550986537,0.13074348922661583,21.790581537769306
1.4048359394073486,-0.7205476256486696,-1.1167405675117492,0.1300331716679853,21.672195277997552
1.4130148887634277,-0.7177516398078329,-1.117165917219677,0.1290238805352798,21.5039800892133
1.4280967712402344,-0.7124146375324076,-1.11793813350784,0.12706280793712066,21.177134656186777
1.4311094284057617,-0.7114190714746533,-1.1180840837571846,0.1267370678056467,21.12284463427445
1.4390013217926025,-0.7087313734186251,-1.1185284160405373,0.12583895902592793,20.973159837654656
1.502199411392212,-0.6934063961405315,-1.118419735310055,0.11839902301306757,19.73317050217793
1.5062916278839111,-0.6919472520499798,-1.118682463660748,0.11805574054228898,19.675956757048166
1.5094728469848633,-0.6908352926883135,-1.1187805414293033,0.1176254219289477,19.604236988157954
1.513559103012085,-0.6893173725243341,-1.1188817072963788,0.11700903505972828,19.501505843288047
1.5166645050048828,-0.6881585039282925,-1.1189797245842978,0.11655684661076311,19.426141101793853
1.5199036598205566,-0.6869917551597231,-1.1190968244194264,0.11612583896320004,19.354306493866673
1.523747444152832,-0.6855200778696648,-1.1191699589067214,0.11552772568425021,19.254620947375038
1.5277800559997559,-0.6840197035571502,-1.1193140728932212,0.11498003545219417,19.16333924203236
1.5308713912963867,-0.6828688959470195,-1.1194032806068897,0.11454090988198963,19.090151646998272
1.5339250564575195,-0.6817303946852893,-1.1195132720027559,0.11412588400300076,19.020980667166796
1.5373682975769043,-0.6805527705938097,-1.119582360429946,0.11365671099567003,18.942785165945004
1.542792558670044,-0.678546482240093,-1.1198036846503643,0.11294988792432765,18.824981320721275
1.549330711364746,-0.6761297731527875,-1.1201034407752688,0.11212806855263925,18.688011425439875
1.5606749057769775,-0.6719339589688688,-1.1204182594827874,0.1105177178664345,18.41961964440575
1.5683984756469727,-0.6691395432628593,-1.120840297801147,0.1097216514262538,18.286941904375634
1.577246904373169,-0.6662184164136018,-1.1212952332386088,0.1088563283832642,18.1427213972107
1.586897850036621,-0.66295299212218,-1.1215048871699929,0.10762007035300976,17.936678392168293
1.601381540298462,-0.6577222553428147,-1.1217997703908749,0.10567304796345114,17.612174660575192
1.6090941429138184,-0.6549391612802877,-1.1223058512742687,0.10495790411175729,17.492984018626213
1.6166977882385254,-0.6521029620469767,-1.1226457672967702,0.10406970140735132,17.344950234558553
1.6236493587493896,-0.649491338682249,-1.1227918400482224,0.10310047892803872,17.183413154673122
1.6361868381500244,-0.645314179415335,-1.123090144524435,0.10168107056052496,16.946845093420826
1.6979992389678955,-0.6234582975016887,-1.1237616026663255,0.09339478396775881,15.565797327959801
1.7022595405578613,-0.6218783348932874,-1.123649254018591,0.09288296899549904,15.480494832583174
1.7047920227050781,-0.6209741049596642,-1.1236791539152386,0.0926184872369609,15.436414539493484
1.709139347076416,-0.6195146768521689,-1.123790622383287,0.0921706163873264,15.361769397887734
1.7141613960266113,-0.6179059061468277,-1.1239643481568877,0.09172400126915171,15.287333544858619
1.717696189880371,-0.616820937144072,-1.123963707338217,0.09131371846275764,15.218953077126274
1.722308874130249,-0.6154573583635382,-1.1241056300466783,0.09093024039057976,15.155040065096628
1.7259137630462646,-0.614294137021713,-1.1241296327100705,0.09051322817890681,15.085538029817801
1.7292685508728027,-0.6132218619476224,-1.1242046906082659,0.09017783316486438,15.029638860810731
1.7320289611816406,-0.6122335478667628,-1.1242102861136498,0.08982166672182625,14.970277786971042
1.7340936660766602,-0.6114953264990941,-1.1242725172329224,0.08961193617556822,14.935322695928036
1.7438793182373047,-0.6080737012016457,-1.1242882363522515,0.0883856908678427,14.730948477973785
1.752326488494873,-0.6051774749307361,-1.1245266532259102,0.08755752458221497,14.592920763702496
1.760373830795288,-0.6024120921225486,-1.124815322339592,0.08682364137960923,14.470606896601538
1.770711898803711,-0.5988295538801499,-1.1250015003118776,0.08569789314903703,14.282982191506171
1.7866041660308838,-0.5922792389492931,-1.1275475144865674,0.08584189109450191,14.306981849083652
1.7962274551391602,-0.5891542078316003,-1.128012995918283,0.08519200020751007,14.198666701251678
1.8036909103393555,-0.5868164036305947,-1.1282267737242921,0.08462992654749613,14.104987757916021
1.812291145324707,-0.5840880214655763,-1.1284195216746224,0.08390452169536446,13.98408694922741
1.8249053955078125,-0.5798745845739931,-1.1287517326067071,0.08281686468647105,13.80281078107851
1.8319494724273682,-0.5775297886287997,-1.12897741324384,0.08225006104375544,13.708343507292575
1.8417115211486816,-0.5741110285889963,-1.1290920907436992,0.08128670134709251,13.547783557848753
1.8503129482269287,-0.5710965668407914,-1.1291906573516417,0.08042372438198463,13.403954063664106
1.861431360244751,-0.5671596250165925,-1.1293054532880407,0.07928344690758184,13.213907817930307
1.869112491607666,-0.5646427899078443,-1.1295275412746948,0.07872582981247704,13.12097163541284
1.9409916400909424,-0.5397322570202108,-1.1310937828127896,0.0726961380115268,12.116023001921134
1.9852046966552734,-0.5242777996890134,-1.1308625490795094,0.06828451390461619,11.380752317436032
1.994030475616455,-0.5212920997650434,-1.1307602844011895,0.06767387879933269,11.278979799888782
1.997762680053711,-0.5199800888760269,-1.1306875442679696,0.06743288141905733,11.238813569842888
1.9997649192810059,-0.5192916458990325,-1.1306470530276986,0.06723480811700727,11.205801352834547
2.003251791000366,-0.5181204182735137,-1.1307065451547798,0.06701137910501054,11.168563184168423
2.026596784591675,-0.5104660732502896,-1.1308475027854472,0.06531060536226113,10.88510089371019
2.029273509979248,-0.5095860988562939,-1.1308777629585847,0.0651287216166584,10.854786936109734
2.033921003341675,-0.5081335994828005,-1.1308372847001917,0.06474071986770064,10.790119977950106
2.0473616123199463,-0.5039585708848536,-1.1308738596314163,0.06385348373699168,10.642247289498613
2.1570355892181396,-0.4805778487292991,-1.129389452363201,0.057159633669951616,9.526605611658603
2.1991682052612305,-0.46607427587815103,-1.1298312235878205,0.05482859677105808,9.138099461843014
2.2038955688476562,-0.46447028718165784,-1.1298353790246722,0.054841608478540874,9.140268079756812
2.2092478275299072,-0.46262434089759763,-1.1296883167635936,0.054538551915817274,9.089758652636212
2.2142419815063477,-0.4609809298704033,-1.1296243970092972,0.05423287117252277,9.03881186208713
2.232337474822998,-0.4548334057710852,-1.1294197628691514,0.053039268630913274,8.839878105152213
2.2754006385803223,-0.44011699676146565,-1.12770379858929,0.0489718937753761,8.161982295896017
2.279869794845581,-0.4385775030778911,-1.1276548816691403,0.04890002318434282,8.150003864057137
2.2831125259399414,-0.43745506218533886,-1.1275477233395685,0.048699676442076095,8.116612740346016
2.2881245613098145,-0.4355508978491527,-1.1274132883782755,0.0483198188721645,8.05330314536075
2.2923214435577393,-0.4339890236061474,-1.1273249246596988,0.048029964988935914,8.004994164822653
2.294868230819702,-0.4330250603089001,-1.1272607391312248,0.04784150424464004,7.973584040773341
2.299123764038086,-0.43136880851531645,-1.127135573222157,0.04750293781907001,7.917156303178335
2.3021249771118164,-0.4302264305662521,-1.1269474815530631,0.04716851257794887,7.8614187629914785
2.3056395053863525,-0.4288950617337475,-1.1268491688832794,0.0469293902467191,7.82156504111985
2.3093221187591553,-0.427478998701146,-1.1267346178639144,0.04665483405829094,7.7758056763818235
2.3210880756378174,-0.42271806074286594,-1.1266223366669275,0.0460028366839611,7.667139447326851
2.323258876800537,-0.42180434631933983,-1.126641622776828,0.045918277058134276,7.653046176355713
2.3270211219787598,-0.42022174408980517,-1.126405210326298,0.045503742288993856,7.583957048165643
2.3306729793548584,-0.4186771920357526,-1.126266923081921,0.045211231980435966,7.535205330072661
2.333674430847168,-0.4173784751462061,-1.1261695391459625,0.04498766043478447,7.497943405797412
2.3375329971313477,-0.41573176510288823,-1.1260299057927354,0.044688104315131635,7.448017385855272
2.3427140712738037,-0.41345937549736256,-1.1258608663061316,0.04429826551264077,7.383044252106796
2.3448164463043213,-0.4125368852961084,-1.125770099668809,0.0441179696172713,7.352994936211885
2.34834623336792,-0.41102265136337035,-1.1256339753157063,0.04383482493618252,7.305804156030421
2.3519949913024902,-0.40938609781250834,-1.1255149368620068,0.04355675601872139,7.259459336453565
2.354806900024414,-0.40813428219305015,-1.1253826084138836,0.0433182828786324,7.219713813105401
2.358976364135742,-0.4062675285586289,-1.1251413968616713,0.04292573272387322,7.154288787312203
2.3632845878601074,-0.40436084870698785,-1.1249846365681924,0.042614098885200485,7.102349814200082
2.371037006378174,-0.4006941832734088,-1.1245814920175152,0.041913461026268965,6.985576837711495
2.3821966648101807,-0.3957310926840764,-1.123986145129667,0.04091560114867755,6.819266858112925
2.384719133377075,-0.3946240300544831,-1.1238423488291056,0.04074021335955933,6.7900355599265545
2.3883066177368164,-0.3930875427245665,-1.123673413710483,0.04047106384317335,6.745177307195559
2.3907437324523926,-0.392031706354538,-1.1235443565881518,0.04027316966225828,6.712194943709713
2.3932056427001953,-0.39105574271708504,-1.1233504461342223,0.040015789621226774,6.669298270204463
2.3947339057922363,-0.39047671615504753,-1.1232870100615429,0.03991458717975807,6.652431196626346
2.3981564044952393,-0.3891423146818983,-1.1231378269055385,0.03967837557435182,6.613062595725304
2.402423143386841,-0.3874756858210462,-1.1228833560692915,0.03931535487445554,6.55255914574259
2.4050209522247314,-0.3865872953844076,-1.1227232241222576,0.0391122096345503,6.518701605758384
2.4082911014556885,-0.3855301370287635,-1.1225402569403395,0.03887724173073315,6.479540288455525
2.4116768836975098,-0.3845076962940992,-1.1224291269205562,0.03871573834623807,6.4526230577063455
2.4140262603759766,-0.38374781006924463,-1.1223329184147053,0.03858210857240682,6.430351428734471
2.4169349670410156,-0.38288650105770977,-1.1221817279218673,0.03838855360883339,6.3980922681389
2.422635078430176,-0.38112948660881696,-1.1218531429317902,0.03797357247155843,6.328928745259739
2.43225359916687,-0.3778824380508521,-1.1211990173731312,0.037159839854616614,6.193306642436102
2.4448492527008057,-0.3735475195060276,-1.1203154253808236,0.03606317968641969,6.010529947736615
2.452739953994751,-0.34746147980743436,-1.1124357621767813,0.027370262108524654,4.561710351420776
2.46396541595459,-0.34360412044791167,-1.1110612818067915,0.026227312332483363,4.371218722080561
2.4769275188446045,-0.33901552877834434,-1.1099569458925465,0.025301006202510943,4.216834367085157
2.4874086380004883,-0.335392902878593,-1.1089740161437087,0.024319016143708794,4.0531693572847995
2.4960389137268066,-0.3322401547025587,-1.108303409642499,0.023648409642499146,3.941401607083191
2.5106561183929443,-0.32690673568791945,-1.1071497768165042,0.022494776816504247,3.7491294694173747
2.5197160243988037,-0.32364363047476585,-1.106475925845539,0.021820925845539074,3.6368209742565125
2.524966239929199,-0.321714054445716,-1.1061449406759927,0.021489940675992747,3.581656779332125
2.535475015640259,-0.3182067449763883,-1.1053353621996662,0.02068036219966629,3.4467270332777153
2.5494444370269775,-0.3136044222365074,-1.104369796351408,0.01971479635140816,3.28579939190136
2.557216167449951,-0.3109966166814123,-1.1036249960802134,0.018969996080213436,3.1616660133689063
2.566046714782715,-0.3079221040794582,-1.102891962760765,0.01823696276076503,3.0394937934608386
2.574707269668579,-0.30505243225632833,-1.102393683486621,0.01773868348662111,2.956447247770185
2.5887086391448975,-0.3004292492823647,-1.101377286214571,0.016722286214571058,2.78704770242851
2.597137212753296,-0.2975288441786322,-1.1009335496705774,0.016278549670577513,2.713091611762919
2.6063249111175537,-0.2944782503803958,-1.100288969314229,0.015633969314229113,2.6056615523715188
2.617755651473999,-0.2907052799816462,-1.099333742385175,0.014678742385175081,2.446457064195847
2.626612424850464,-0.28777717422971916,-1.098510758647499,0.013855758647498995,2.309293107916499
2.6379849910736084,-0.28417812264141545,-1.0976668680303503,0.013011868030350371,2.168644671725062
2.643287420272827,-0.28237138190210354,-1.097138386028022,0.012483386028022014,2.0805643380036694
2.657923698425293,-0.2772820952998545,-1.0961722562384877,0.01151725623848776,1.9195427064146269
2.667339324951172,-0.27404811683338814,-1.0952423847607713,0.010587384760771368,1.7645641267952281
2.672823190689087,-0.27201863135600823,-1.0947804209349552,0.010125420934955276,1.6875701558258793
2.687696695327759,-0.267066871411738,-1.0936397838046894,0.008984783804689478,1.4974639674482464
2.6986985206604004,-0.26359407342257074,-1.0927502411236387,0.008095241123638797,1.3492068539397994
2.7047829627990723,-0.26166633873399525,-1.0922819000610615,0.007626900061061592,1.2711500101769322
2.7121477127075195,-0.2591671996663245,-1.0918919618322591,0.007236961832259192,1.2061603053765322
2.722642183303833,-0.2557055089468522,-1.091098013316428,0.006443013316428159,1.0738355527380266
2.7321038246154785,-0.2524763329454113,-1.090419278127277,0.005764278127277089,0.9607130212128483
2.7425355911254883,-0.2489098859987834,-1.0896936646594455,0.00503866465944558,0.83977744324093
2.753290891647339,-0.24529183804599128,-1.0888624072954496,0.004207407295449661,0.7012345492416102
2.763554811477661,-0.24181649714201406,-1.0879845660527856,0.0033295660527856707,0.5549276754642785
2.7722089290618896,-0.2388382204836065,-1.0872659092078085,0.0026109092078085983,0.4351515346347664
2.7758638858795166,-0.23758574924409426,-1.0869309830799512,0.0022759830799512493,0.37933051332520823
2.784916400909424,-0.23056071234455225,-1.0822255074951164,0.002429492504883557,0.40491541748059284
2.7926831245422363,-0.22790214111049928,-1.081352914417596,0.0033020855824039685,0.5503475970673282
2.7985680103302,-0.2259491736053874,-1.0807848837872622,0.0038701162127376953,0.645019368789616
2.8062734603881836,-0.2233883232489205,-1.0801951759681527,0.004459824031847193,0.7433040053078654
2.811007499694824,-0.22200583559064713,-1.0798804333696486,0.004774566630351362,0.7957611050585605
2.823974370956421,-0.21765709370967506,-1.0786082011708762,0.006046798829123734,1.0077998048539558
2.833937883377075,-0.21427023152767194,-1.0777887466686953,0.006866253331304639,1.14437555521744
2.839712619781494,-0.21231194728655317,-1.0772413017136382,0.007413698286361736,1.2356163810602894
2.844931125640869,-0.21056110471748735,-1.076808000711233,0.007846999288766865,1.3078332147944776
2.859929084777832,-0.2052505753122822,-1.0755482267986454,0.009106773201354557,1.517795533559093
2.8721141815185547,-0.20142415223083268,-1.0744316305106825,0.010223369489317458,1.703894914886243
2.87498140335083,-0.20052465667601782,-1.074176694480607,0.010478305519392883,1.7463842532321472
2.879422187805176,-0.1990608282280685,-1.0738014730613472,0.010853526938652713,1.808921156442119
2.8899521827697754,-0.19546307126367884,-1.0726720926380435,0.011982907361956396,1.9971512269927327
2.898111343383789,-0.1927116989648067,-1.071939843157792,0.01271515684220792,2.1191928070346533
